run_key,series,campaign,suite,run_leaf,experiment_slug,predictor_name,dataset_name,tier_size,n_samples,model_kind,model_id,thinking_level,batch_size,phase,accuracy,f1_macro,duration_seconds,infer_time_s,has_predictions,predictions_source,saved_utc,run_dir,format
raw/prompt_eng/with_prior_reasoning/20260511_093729,raw,20260511_093729,,20260511_093729,with_prior_reasoning,,,,,,,,,full,0.8333333333333334,0.7054545454545454,602.5738149001263,,True,json,2026-05-11T09:48:54.853222+00:00,raw/prompt_eng/with_prior_reasoning/20260511_093729,metadata_only
raw/prompt_eng/contrastive_boundary_retrieval/20260511_092031,raw,20260511_092031,,20260511_092031,contrastive_boundary_retrieval,,,,,,,,,full,0.8333333333333334,0.7054545454545454,239.01722820010036,,True,json,2026-05-11T09:26:44.831851+00:00,raw/prompt_eng/contrastive_boundary_retrieval/20260511_092031,metadata_only
raw/prompt_eng/multi_label_joint/20260511_075447,raw,20260511_075447,,20260511_075447,multi_label_joint,,,,,,,,,full,,0.7047619047619047,107.07592580001801,,True,json,2026-05-11T07:56:56.737168+00:00,raw/prompt_eng/multi_label_joint/20260511_075447,metadata_only
evaluate_google_llm/20260519_191321/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,evaluate_google_llm,20260519_191321,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,google,google_genai_batch:gemma-4-31b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-4-31b-it,high,10.0,full,0.77,0.7014826555682355,425.3928446001373,424.3808396998793,True,csv,2026-05-19T19:47:47.249148+00:00,evaluate_google_llm/20260519_191321/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,harness_report
evaluate_google_llm/20260518_111949/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,evaluate_google_llm,20260518_111949,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,google,google_genai_batch:gemma-4-31b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-4-31b-it,high,10.0,full,0.77,0.7014826555682355,461.21222350001335,459.8439231000375,True,csv,2026-05-18T11:56:53.916487+00:00,evaluate_google_llm/20260518_111949/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs10_trainseed10_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_implicit_hate_bs5_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_27b_implicit_hate_bs5_trainseed10_test200,google_genai_gemma3_27b_implicit_hate_bs5_trainseed10_test200,google_genai_gemma3_27b_implicit_hate_bs5_trainseed10_test200,google_genai_batch:gemma-3-27b-it,implicit_hate,200.0,,google_genai_chat,gemma-3-27b-it,off,5.0,full,0.7,0.6999699969997,,115.88527249998879,True,csv,2026-05-04T10:00:52.945081+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_implicit_hate_bs5_trainseed10_test200,harness_report
evaluate_google_llm/20260519_191321/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,evaluate_google_llm,20260519_191321,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,google,google_genai_batch:gemma-4-31b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-4-31b-it,high,3.0,full,0.765,0.6998408223309409,873.1539439996704,871.4491654001176,True,csv,2026-05-19T19:27:54.766665+00:00,evaluate_google_llm/20260519_191321/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,harness_report
evaluate_google_llm/20260518_111949/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,evaluate_google_llm,20260518_111949,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,google,google_genai_batch:gemma-4-31b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-4-31b-it,high,3.0,full,0.765,0.6998408223309409,823.5455899999943,822.5810089998413,True,csv,2026-05-18T11:33:33.351256+00:00,evaluate_google_llm/20260518_111949/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs3_trainseed10_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_implicit_hate_bs3_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_27b_implicit_hate_bs3_trainseed10_test200,google_genai_gemma3_27b_implicit_hate_bs3_trainseed10_test200,google_genai_gemma3_27b_implicit_hate_bs3_trainseed10_test200,google_genai_batch:gemma-3-27b-it,implicit_hate,200.0,,google_genai_chat,gemma-3-27b-it,off,3.0,full,0.7,0.6995192307692308,,186.46434920001775,True,csv,2026-05-04T09:58:56.190864+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_implicit_hate_bs3_trainseed10_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_tweet_eval_irony_bs3_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_tweet_eval_irony_bs3_trainseed10_test200,google_genai_gemma3_4b_tweet_eval_irony_bs3_trainseed10_test200,google_genai_gemma3_4b_tweet_eval_irony_bs3_trainseed10_test200,google_genai_batch:gemma-3-4b-it,tweet_eval_irony,200.0,,google_genai_chat,gemma-3-4b-it,off,3.0,full,0.7,0.6995192307692308,,156.31795509997755,True,csv,2026-05-03T21:47:01.685831+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_tweet_eval_irony_bs3_trainseed10_test200,harness_report
raw/prompt_eng/bootstrap_batch_cot/20260512_125452,raw,20260512_125452,,20260512_125452,bootstrap_batch_cot,,,,,,,,,full,0.72,0.6976936788701495,1001.477004500106,,True,json,2026-05-12T13:12:30.308537+00:00,raw/prompt_eng/bootstrap_batch_cot/20260512_125452,metadata_only
raw/prompt_eng/ensemble_confidence/20260511_083940,raw,20260511_083940,,20260511_083940,ensemble_confidence,,,,,,,,,full,0.8,0.687055417700579,170.6054153998848,,True,json,2026-05-11T08:43:23.667163+00:00,raw/prompt_eng/ensemble_confidence/20260511_083940,metadata_only
raw/prompt_eng/ensemble_confidence/20260512_090535,raw,20260512_090535,,20260512_090535,ensemble_confidence,,,,,,,,,full,0.8,0.6813411319862932,83.75171280000359,,True,json,2026-05-12T09:07:52.099880+00:00,raw/prompt_eng/ensemble_confidence/20260512_090535,metadata_only
mvp4_results/glue_sst2/svm_tfidf/train1000,mvp4_results,,glue_sst2,svm_tfidf_train1000,mvp4,svm_tfidf,glue_sst2,872.0,872.0,ML,svm_tfidf,,,final,0.6812,0.6803,0.05,0.02,True,legacy_csv,,mvp4_results/glue_sst2,mvp4_final_results
evaluate_google_llm/20260519_191321/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,evaluate_google_llm,20260519_191321,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,google,google_genai_batch:gemma-4-31b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-4-31b-it,high,5.0,full,0.755,0.6721656620441359,767.0312549998052,765.928057000041,True,csv,2026-05-19T19:40:41.825104+00:00,evaluate_google_llm/20260519_191321/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,harness_report
evaluate_google_llm/20260518_111949/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,evaluate_google_llm,20260518_111949,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,google,google_genai_batch:gemma-4-31b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-4-31b-it,high,5.0,full,0.755,0.6721656620441359,939.2873080000281,937.946265200153,True,csv,2026-05-18T11:49:12.670534+00:00,evaluate_google_llm/20260518_111949/google_genai_gemma4_31b_think_high_pubmed_20k_rct_bs5_trainseed10_test200,harness_report
raw/prompt_eng/per_label/20260510_224447,raw,20260510_224447,,20260510_224447,per_label,,,,,,,,,full,0.9230769230769231,0.6666666666666666,189.8090841001831,,True,json,2026-05-10T22:48:29.454683+00:00,raw/prompt_eng/per_label/20260510_224447,metadata_only
hf_llms_comparison/20260425_080936/ag_news/llama_8b,hf_llms_comparison,20260425_080936,ag_news,llama_8b,hf_llms_comparison,llama_8b,ag_news,50.0,50.0,hf_openrouter,llama_8b,,,final,0.8,0.6666666666666666,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
raw/prompt_eng/harsh_top2_single_critique/20260514_095722,raw,20260514_095722,,20260514_095722,harsh_top2_single_critique,,,,,,,,,full,0.7307692307692307,0.6580952380952382,281.8566906999331,,True,json,2026-05-14T10:02:16.093790+00:00,raw/prompt_eng/harsh_top2_single_critique/20260514_095722,metadata_only
raw/prompt_eng/harsh_top2_single_critique/20260516_114619,raw,20260516_114619,,20260516_114619,harsh_top2_single_critique,,,,,,,,,full,0.7428571428571429,0.6577591036414565,314.4253313001245,,True,json,2026-05-16T11:51:58.969022+00:00,raw/prompt_eng/harsh_top2_single_critique/20260516_114619,metadata_only
extended_evaluation_ml/20260430_105611/setfit_banking-10_trainseed10_test200,extended_evaluation_ml,20260430_105611,setfit_banking-10_trainseed10_test200,setfit_banking-10_trainseed10_test200,setfit_banking-10_trainseed10_test200,setfit,banking-10,200.0,,setfit,,,,full,0.665,0.6557179897767906,,0.6372766999993473,True,csv,2026-04-30T11:00:01.266821+00:00,extended_evaluation_ml/20260430_105611/setfit_banking-10_trainseed10_test200,harness_report
extended_evaluation_ml/20260430_105611/setfit_implicit_hate_trainseed100_test200,extended_evaluation_ml,20260430_105611,setfit_implicit_hate_trainseed100_test200,setfit_implicit_hate_trainseed100_test200,setfit_implicit_hate_trainseed100_test200,setfit,implicit_hate,200.0,,setfit,,,,full,0.64,0.6376811594202898,,1.2034709000145085,True,csv,2026-04-30T11:49:47.928411+00:00,extended_evaluation_ml/20260430_105611/setfit_implicit_hate_trainseed100_test200,harness_report
hf_llms_comparison/20260425_005602/tweet_sentiment/llama_8b,hf_llms_comparison,20260425_005602,tweet_sentiment,llama_8b,hf_llms_comparison,llama_8b,tweet_sentiment,50.0,50.0,hf_openrouter,llama_8b,,,final,0.6829268292682927,0.6351254480286738,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
raw/prompt_eng/sdr_self_debate_confidence/20260512_101330,raw,20260512_101330,,20260512_101330,sdr_self_debate_confidence,,,,,,,,,full,0.8611111111111112,0.6322499185402412,1438.83534780005,,True,json,2026-05-12T10:38:42.860686+00:00,raw/prompt_eng/sdr_self_debate_confidence/20260512_101330,metadata_only
hf_llms_comparison/20260425_102439/tweet_sentiment/llama_8b,hf_llms_comparison,20260425_102439,tweet_sentiment,llama_8b,hf_llms_comparison,llama_8b,tweet_sentiment,50.0,50.0,hf_openrouter,llama_8b,,,final,0.7,0.6278867102396514,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
raw/prompt_eng/baseline_gemini31_pubmed_rct/20260517_081416,raw,20260517_081416,,20260517_081416,baseline_gemini31_pubmed_rct,,,,,,,,,full,0.7,0.6275213675213674,634.7876885998994,,True,json,2026-05-17T08:25:13.236309+00:00,raw/prompt_eng/baseline_gemini31_pubmed_rct/20260517_081416,metadata_only
raw/prompt_eng/baseline_gemini31_pubmed_rct/20260514_150603,raw,20260514_150603,,20260514_150603,baseline_gemini31_pubmed_rct,,,,,,,,,full,0.7,0.6275213675213674,816.3178206000011,,True,json,2026-05-14T15:20:04.304986+00:00,raw/prompt_eng/baseline_gemini31_pubmed_rct/20260514_150603,metadata_only
raw/prompt_eng/chain_of_verification/20260514_103127,raw,20260514_103127,,20260514_103127,chain_of_verification,,,,,,,,,full,0.7,0.6275213675213674,1755.7160020000301,,True,json,2026-05-14T11:01:52.711460+00:00,raw/prompt_eng/chain_of_verification/20260514_103127,metadata_only
raw/prompt_eng/semantic_entropy_vcsc/20260514_100650,raw,20260514_100650,,20260514_100650,semantic_entropy_vcsc,,,,,,,,,full,0.7,0.6275213675213674,1288.454705900047,,True,json,2026-05-14T10:29:11.999431+00:00,raw/prompt_eng/semantic_entropy_vcsc/20260514_100650,metadata_only
raw/prompt_eng/two_pass_reasoning_label_confidence/20260510_215215,raw,20260510_215215,,20260510_215215,two_pass_reasoning_label_confidence,,,,,,,,,full,0.7,0.6253642414932737,591.0490700001828,,True,json,2026-05-10T22:02:50.107414+00:00,raw/prompt_eng/two_pass_reasoning_label_confidence/20260510_215215,metadata_only
mvp4_results/tweet_eval_sentiment/setfit_MiniLM/train1000,mvp4_results,,tweet_eval_sentiment,setfit_MiniLM_train1000,mvp4,setfit_MiniLM,tweet_eval_sentiment,5000.0,5000.0,BERT,setfit_MiniLM,,,final,0.6214,0.6169,1005.28,1.99,True,legacy_csv,,mvp4_results/tweet_eval_sentiment,mvp4_final_results
extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_tweet_eval_irony_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_logreg_tweet_eval_irony_traintier5000_test200,emb_umap_head_logreg_tweet_eval_irony_traintier5000_test200,emb_umap_head_logreg_tweet_eval_irony_traintier5000_test200,emb_umap_head,tweet_eval_irony,200.0,,emb_umap_head,,,,full,0.63,0.6129302228266555,,4.5471648999955505,True,csv,2026-04-30T11:09:50.848809+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_tweet_eval_irony_traintier5000_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_implicit_hate_bs3_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_implicit_hate_bs3_trainseed10_test200,google_genai_gemma3_4b_implicit_hate_bs3_trainseed10_test200,google_genai_gemma3_4b_implicit_hate_bs3_trainseed10_test200,google_genai_batch:gemma-3-4b-it,implicit_hate,200.0,,google_genai_chat,gemma-3-4b-it,off,3.0,full,0.615,0.6128221244500314,,157.33682369999588,True,csv,2026-05-04T08:49:58.029848+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_implicit_hate_bs3_trainseed10_test200,harness_report
raw/prompt_eng/centroid_fewshot/20260510_220709,raw,20260510_220709,,20260510_220709,centroid_fewshot,,,,,,,,,full,0.88,0.6053333333333333,51.79059350001626,,True,json,2026-05-10T22:09:24.536218+00:00,raw/prompt_eng/centroid_fewshot/20260510_220709,metadata_only
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_implicit_hate_bs10_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_implicit_hate_bs10_trainseed10_test200,google_genai_gemma3_4b_implicit_hate_bs10_trainseed10_test200,google_genai_gemma3_4b_implicit_hate_bs10_trainseed10_test200,google_genai_batch:gemma-3-4b-it,implicit_hate,200.0,,google_genai_chat,gemma-3-4b-it,off,10.0,full,0.61,0.6052232007288187,,108.31549129995983,True,csv,2026-05-04T08:53:42.036972+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_implicit_hate_bs10_trainseed10_test200,harness_report
raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_091507,raw,20260512_091507,,20260512_091507,per_label_boolean_matrix_batch10,,,,,,,,,full,0.7142857142857143,0.6041666666666666,63.54387869988568,,True,json,2026-05-12T09:17:53.336222+00:00,raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_091507,metadata_only
extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_tweet_eval_irony_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_logreg_tweet_eval_irony_trainseed100_test200,emb_umap_head_logreg_tweet_eval_irony_trainseed100_test200,emb_umap_head_logreg_tweet_eval_irony_trainseed100_test200,emb_umap_head,tweet_eval_irony,200.0,,emb_umap_head,,,,full,0.625,0.5989197572127597,,1.9127047000220045,True,csv,2026-04-30T11:07:40.601062+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_tweet_eval_irony_trainseed100_test200,harness_report
extended_evaluation_ml/20260430_105611/setfit_tweet_eval_irony_trainseed100_test200,extended_evaluation_ml,20260430_105611,setfit_tweet_eval_irony_trainseed100_test200,setfit_tweet_eval_irony_trainseed100_test200,setfit_tweet_eval_irony_trainseed100_test200,setfit,tweet_eval_irony,200.0,,setfit,,,,full,0.605,0.5987301587301588,,6.134753200050909,True,csv,2026-04-30T11:26:15.635323+00:00,extended_evaluation_ml/20260430_105611/setfit_tweet_eval_irony_trainseed100_test200,harness_report
extended_evaluation_ml/20260430_105611/emb_umap_head_knn_tweet_eval_irony_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_knn_tweet_eval_irony_trainseed100_test200,emb_umap_head_knn_tweet_eval_irony_trainseed100_test200,emb_umap_head_knn_tweet_eval_irony_trainseed100_test200,emb_umap_head,tweet_eval_irony,200.0,,emb_umap_head,,,,full,0.615,0.5981105978757275,,1.8300299000111409,True,csv,2026-04-30T11:07:43.375078+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_knn_tweet_eval_irony_trainseed100_test200,harness_report
mvp4_results/ag_news/svm_tfidf/train100,mvp4_results,,ag_news,svm_tfidf_train100,mvp4,svm_tfidf,ag_news,5000.0,5000.0,ML,svm_tfidf,,,final,0.6012,0.5967,0.24,0.22,True,legacy_csv,,mvp4_results/ag_news,mvp4_final_results
hf_llms_comparison/20260425_080936/tweet_sentiment/llama_8b,hf_llms_comparison,20260425_080936,tweet_sentiment,llama_8b,hf_llms_comparison,llama_8b,tweet_sentiment,50.0,50.0,hf_openrouter,llama_8b,,,final,0.6,0.5948879551820728,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
raw/prompt_eng/fewshot_cot_batch/20260512_131251,raw,20260512_131251,,20260512_131251,fewshot_cot_batch,,,,,,,,,full,0.6,0.594090909090909,649.5381367001683,,True,json,2026-05-12T13:26:29.724488+00:00,raw/prompt_eng/fewshot_cot_batch/20260512_131251,metadata_only
raw/prompt_eng/centroid_fewshot/20260512_201018,raw,20260512_201018,,20260512_201018,centroid_fewshot,,,,,,,,,full,0.6,0.5933555608478209,399.33282819995657,,True,json,2026-05-12T20:17:56.384274+00:00,raw/prompt_eng/centroid_fewshot/20260512_201018,metadata_only
raw/prompt_eng/blind_dinco_multilabel/20260514_090712,raw,20260514_090712,,20260514_090712,blind_dinco_multilabel,,,,,,,,,full,0.6551724137931034,0.5926856803327392,682.1204087999649,,True,json,2026-05-14T09:19:07.420991+00:00,raw/prompt_eng/blind_dinco_multilabel/20260514_090712,metadata_only
extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_implicit_hate_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_xgb_implicit_hate_traintier5000_test200,emb_umap_head_xgb_implicit_hate_traintier5000_test200,emb_umap_head_xgb_implicit_hate_traintier5000_test200,emb_umap_head,implicit_hate,200.0,,emb_umap_head,,,,full,0.595,0.5913115870733369,,60.57841910002753,True,csv,2026-04-30T11:34:44.821787+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_implicit_hate_traintier5000_test200,harness_report
extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_tweet_eval_irony_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_xgb_tweet_eval_irony_traintier5000_test200,emb_umap_head_xgb_tweet_eval_irony_traintier5000_test200,emb_umap_head_xgb_tweet_eval_irony_traintier5000_test200,emb_umap_head,tweet_eval_irony,200.0,,emb_umap_head,,,,full,0.6,0.5880959736381424,,4.835965199978091,True,csv,2026-04-30T11:08:46.678435+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_tweet_eval_irony_traintier5000_test200,harness_report
extended_evaluation_ml/20260430_105611/emb_umap_head_knn_tweet_eval_irony_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_knn_tweet_eval_irony_traintier5000_test200,emb_umap_head_knn_tweet_eval_irony_traintier5000_test200,emb_umap_head_knn_tweet_eval_irony_traintier5000_test200,emb_umap_head,tweet_eval_irony,200.0,,emb_umap_head,,,,full,0.59,0.5866518802298619,,5.08533809997607,True,csv,2026-04-30T11:11:04.991011+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_knn_tweet_eval_irony_traintier5000_test200,harness_report
extended_evaluation_ml/20260430_105611/setfit_tweet_eval_irony_trainseed10_test200,extended_evaluation_ml,20260430_105611,setfit_tweet_eval_irony_trainseed10_test200,setfit_tweet_eval_irony_trainseed10_test200,setfit_tweet_eval_irony_trainseed10_test200,setfit,tweet_eval_irony,200.0,,setfit,,,,full,0.595,0.5822050290135397,,2.8690964999841526,True,csv,2026-04-30T11:11:23.202810+00:00,extended_evaluation_ml/20260430_105611/setfit_tweet_eval_irony_trainseed10_test200,harness_report
raw/prompt_eng/rubric_confidence_gemini_perfect16/20260516_085608,raw,20260516_085608,,20260516_085608,rubric_confidence_gemini_perfect16,,,,,,,,,full,0.6595744680851063,0.5813553113553114,390.2199366001878,,True,json,2026-05-16T09:02:49.750536+00:00,raw/prompt_eng/rubric_confidence_gemini_perfect16/20260516_085608,metadata_only
extended_evaluation_ml/20260430_105611/svm_tweet_eval_irony_test200,extended_evaluation_ml,20260430_105611,svm_tweet_eval_irony_test200,svm_tweet_eval_irony_test200,svm_tweet_eval_irony_test200,sklearn_tfidf_svm,tweet_eval_irony,200.0,,sklearn_svm,,,,full,0.585,0.5733854180051914,,0.013889699999708682,True,csv,2026-04-30T11:07:30.956804+00:00,extended_evaluation_ml/20260430_105611/svm_tweet_eval_irony_test200,harness_report
baseline_performance/20260428_075211/svm_tweet_irony_test200,baseline_performance,20260428_075211,svm_tweet_irony_test200,svm_tweet_irony_test200,svm_tweet_irony_test200,sklearn_tfidf_svm,tweet_eval_irony,200.0,,sklearn_svm,,,,full,0.585,0.5733854180051914,,0.006989200017414987,True,csv,2026-04-28T07:57:33.890871+00:00,baseline_performance/20260428_075211/svm_tweet_irony_test200,harness_report
hf_llms_comparison/20260425_102439/ag_news/qwen_1_5b,hf_llms_comparison,20260425_102439,ag_news,qwen_1_5b,hf_llms_comparison,qwen_1_5b,ag_news,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,0.6,0.5725961538461539,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
extended_evaluation_ml/20260430_105611/emb_umap_head_knn_implicit_hate_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_knn_implicit_hate_traintier5000_test200,emb_umap_head_knn_implicit_hate_traintier5000_test200,emb_umap_head_knn_implicit_hate_traintier5000_test200,emb_umap_head,implicit_hate,200.0,,emb_umap_head,,,,full,0.575,0.5702621400945423,,5.34813060000306,True,csv,2026-04-30T11:39:00.070738+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_knn_implicit_hate_traintier5000_test200,harness_report
raw/prompt_eng/dinco_alllabel_confidence_gemini/20260515_084130,raw,20260515_084130,,20260515_084130,dinco_alllabel_confidence_gemini,,,,,,,,,full,0.6382978723404256,0.5663697705802969,111.91545529989526,,True,json,2026-05-15T08:43:24.955444+00:00,raw/prompt_eng/dinco_alllabel_confidence_gemini/20260515_084130,metadata_only
mvp4_results/tweet_eval_sentiment/setfit_MiniLM/train100,mvp4_results,,tweet_eval_sentiment,setfit_MiniLM_train100,mvp4,setfit_MiniLM,tweet_eval_sentiment,5000.0,5000.0,BERT,setfit_MiniLM,,,final,0.5692,0.565,973.37,1.98,True,legacy_csv,,mvp4_results/tweet_eval_sentiment,mvp4_final_results
hf_llms_comparison/20260425_102439/tweet_sentiment/qwen_1_5b,hf_llms_comparison,20260425_102439,tweet_sentiment,qwen_1_5b,hf_llms_comparison,qwen_1_5b,tweet_sentiment,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,0.6,0.5596371882086167,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_tweet_eval_irony_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_xgb_tweet_eval_irony_trainseed100_test200,emb_umap_head_xgb_tweet_eval_irony_trainseed100_test200,emb_umap_head_xgb_tweet_eval_irony_trainseed100_test200,emb_umap_head,tweet_eval_irony,200.0,,emb_umap_head,,,,full,0.565,0.5542918619841697,,2.0707433999632485,True,csv,2026-04-30T11:07:37.571454+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_tweet_eval_irony_trainseed100_test200,harness_report
mvp4_results/reward_bench/setfit_MiniLM/train1000,mvp4_results,,reward_bench,setfit_MiniLM_train1000,mvp4,setfit_MiniLM,reward_bench,896.0,896.0,BERT,setfit_MiniLM,,,final,0.7199,0.5517,2689.38,0.98,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
extended_evaluation_llm/20260430_122210/gemma_implicit_hate_test200,extended_evaluation_llm,20260430_122210,gemma_implicit_hate_test200,gemma_implicit_hate_test200,gemma_implicit_hate_test200,openai_compat_chat_batch:gemma-3-4b-it,implicit_hate,200.0,,google_openai_chat,gemma-3-4b-it,,5.0,full,0.55,0.5477841422972565,,168.85901419998845,True,csv,2026-04-30T12:28:18.497911+00:00,extended_evaluation_llm/20260430_122210/gemma_implicit_hate_test200,harness_report
raw/prompt_eng/rubric_confidence_gemini/20260516_075840,raw,20260516_075840,,20260516_075840,rubric_confidence_gemini,,,,,,,,,full,0.6170212765957447,0.5446153846153846,394.3088922998868,,True,json,2026-05-16T08:05:20.645279+00:00,raw/prompt_eng/rubric_confidence_gemini/20260516_075840,metadata_only
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_implicit_hate_bs5_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_implicit_hate_bs5_trainseed10_test200,google_genai_gemma3_4b_implicit_hate_bs5_trainseed10_test200,google_genai_gemma3_4b_implicit_hate_bs5_trainseed10_test200,google_genai_batch:gemma-3-4b-it,implicit_hate,200.0,,google_genai_chat,gemma-3-4b-it,off,5.0,full,0.555,0.5440456978918518,,114.60267980000935,True,csv,2026-05-04T08:51:53.247374+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_implicit_hate_bs5_trainseed10_test200,harness_report
prompt_eng/20260517_152127/multilabel_confusion_probe/multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,prompt_eng,20260517_152127,multilabel_confusion_probe,multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,multilabel_confusion_probe,multilabel_confusion_probe:gemini-3.1-flash-lite-preview,pubmed_20k_rct,200.0,200.0,multilabel_confusion_probe,gemini-3.1-flash-lite-preview,high,5.0,full,0.6564102564102564,0.5398312420824033,1511.8406315001193,1510.7122608998325,True,csv,2026-05-17T15:46:39.397282+00:00,prompt_eng/20260517_152127/multilabel_confusion_probe/multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,harness_report
