dataset,model,batch_no,model_id,stage,attempt,error
social_bias_frames,mixtral_8x22b,10,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ec6aab-007706125e69d6852b097f13;3ae6a3ee-cd84-4f4d-9606-7b75dfc45862)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
social_bias_frames,mixtral_8x22b,10,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ec6aac-3becb619147a11f57187398e;b548c4ef-f7b2-455b-8d2c-f88d8dcc8785)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,qwen_1_5b,6,Qwen/Qwen2.5-1.5B-Instruct,with_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/featherless-ai/v1/chat/completions (Request ID: Root=1-69ec6ae2-7e9a87ed16d620b209537d7a;c6d4327a-4287-4f44-8938-49ad597e50ec)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,qwen_1_5b,6,Qwen/Qwen2.5-1.5B-Instruct,with_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/featherless-ai/v1/chat/completions (Request ID: Root=1-69ec6ae3-463f926b25503cf861e8c112;312d6d73-5731-4f04-81bf-eeebff9b0b07)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,qwen_1_5b,6,Qwen/Qwen2.5-1.5B-Instruct,with_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/featherless-ai/v1/chat/completions (Request ID: Root=1-69ec6ae4-7968476f6c34d51d05a54c57;e96328f8-232b-4afb-a415-e615b99aa832)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,qwen_1_5b,6,Qwen/Qwen2.5-1.5B-Instruct,with_logprobs,4,"402 Client Error: Payment Required for url: https://router.huggingface.co/featherless-ai/v1/chat/completions (Request ID: Root=1-69ec6ae5-3220fef5367dd15429c38584;f3a1b22a-5996-43c0-a2c2-e19564425ed4)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,qwen_1_5b,6,Qwen/Qwen2.5-1.5B-Instruct,with_logprobs,5,"402 Client Error: Payment Required for url: https://router.huggingface.co/featherless-ai/v1/chat/completions (Request ID: Root=1-69ec6ae7-0dcaf19b4e8403117a2bf900;275cf5ed-26c4-4d58-9d75-07cf4b743466)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,qwen_1_5b,6,Qwen/Qwen2.5-1.5B-Instruct,with_logprobs,6,"402 Client Error: Payment Required for url: https://router.huggingface.co/featherless-ai/v1/chat/completions (Request ID: Root=1-69ec6ae8-4fdc71b420b300046cf1af4d;1dd6a97c-3141-4ba7-8b72-4e20d4012f7e)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b0e-0bb396297dbf673c09c80d98;3f44ae49-bd76-404a-b92d-7998a8cb5b5d)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b0f-32e05ce528cacf2c6ab9171f;d53b8f18-50e7-4f76-8fb5-bb36135edc33)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b11-3bbf756a729a166e0c266a1f;cf9c1a12-43a7-4fbc-9623-1d0bc8b58d09)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,4,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b12-1cfa8f6e3a1014854519377c;6931afdb-6a62-451d-9615-4d5e201a75c5)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,5,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b13-1fa70cec752acf26279c7bd5;756835bd-c845-4da6-b694-a637290a3dbd)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,6,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b14-571e60ac4b0f4ab25d915adf;6947a685-c1a6-461c-893d-4a38256ef034)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,7,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b15-6822d9665a1b746d490ffa2b;98804de0-db9d-4276-9399-ae6a9c6f3204)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,8,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b16-62441dfa1b51abf779f26271;4e386b2c-3684-4991-8964-4e6014840f09)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,9,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b18-673985f54b2e2e892a95f615;94d3e5bf-5552-4e1d-a1d0-131bf87d75d3)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b18-31b358d2193c82a603516c51;80d122cb-0a28-473e-9a51-be080eb0a7fe)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b19-5da234a93de94b425aa74bd3;98d106f6-97c4-475b-9202-264b25f81593)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b1a-1275a34c6b61dba656f02620;56d263ea-4fcd-46d7-b359-867d5930dcab)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,4,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b1b-00eef5b33b132a5f6d9621c4;8f160544-fcc3-405d-b830-eb1a7fb5bf1d)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,5,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b1c-467cc9512d01fe81475d80dd;1b12e8f1-f328-4b7c-b61e-c73c4d3a74cd)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,6,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b1e-1532896c025413d53e7875d0;82b74c23-23dd-45e3-bd10-3777be7e4d5a)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,7,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b1f-5b4b5119055a33ab0aad9a0f;49368582-5c51-4369-99df-8c3c21645566)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,8,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b20-235caf8c72a9768c7fb80e09;eea43c43-581d-489e-b4b8-39b0ae09478a)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,1,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,9,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b21-0d8aa5ee23d5153f113fc723;123b60e4-04cc-4c00-809b-ffe3e8267341)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,2,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b21-11d4fe6f2cc10fcc3808e3bb;30e98587-1bf0-45de-a958-45975447d58b)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,2,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b22-3341b2d930f8a40113136fec;2a0f1642-2592-4bd0-975f-f575c3d2248d)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,2,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b23-53fc52e706cce97e6fb8d610;dd81d5c7-3ef8-49f0-935f-363ea162861c)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b34-26c673a87d06a11a1f1fa929;731ac116-e1c7-43b6-817b-424df5a65f9a)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b36-039f79f81a952ced7fe46ad8;013d11df-a185-4cc5-94a0-7cd5e6e607a0)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b37-66dc8a7c5e5c5d0b05016119;984723f3-d20b-4bc4-90f4-e587d071f1ad)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,4,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b38-7483d47065afef9f7160a2c5;0cd50af7-0810-49f5-a819-144716c1f7a6)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,5,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b39-5a73a66577f59dfc11298b23;a4650d7e-f94d-4ce5-affa-df1cdd01693b)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,6,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b3a-1268cab871b7fc5351765f52;d608221e-01a7-49f3-805b-795c48901842)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,7,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b3b-21d140986dc92b140126286d;9c2d01dd-f043-4ff7-bb16-e8c025dd564f)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,8,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b3c-37fb8b353b5e71923a780355;8545e2d2-df66-4b1a-b565-879125b1a905)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,9,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b3e-1fe11dc0768397fb1d48b670;21b46b37-3441-42c2-8596-89576f080096)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b3e-7b80b4995bdc471871703150;fd67430f-427e-4743-bb8d-c710a4bdf28c)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b3f-6426316b41c6c6e423b261bf;07f77a93-1c01-4534-bbdc-86086c4828aa)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b40-4cf7bf086642889d038ccfca;446c03dd-5a6d-4cf7-a6a8-4e6eb617a773)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,4,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b41-2f10c3ca3baf6fbe057e03aa;7b1a5ad5-243f-4fbe-8e15-6caa40ec5c49)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,5,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b42-7d84477c67fe1f66223260aa;29ee017d-d01d-4af0-a490-5abd16739376)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,6,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b44-7cf4092f4335a51e341f677a;79897520-21e8-4b6f-88cf-d908d0a4536e)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,7,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b45-567c32617b66897364ef4cd2;bed5e203-8eb3-4bce-bf6e-e71993229bed)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,8,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b46-6552c5fb3b3a700658b65747;4f43778e-8467-42c3-9366-7bf2f04161d5)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,7,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,9,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b47-0915bc184cd8e980013f91c6;c97a2dd4-b8d2-4007-af87-4db38813fd83)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b47-1da52ade2caa0106081a453d;ef4debcd-c5a0-4e31-b621-d2d1e523643a)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b48-6542f5a41b13c9bb6c2e6f41;69dc6470-4d6f-48d7-b58a-fb19cbe379a2)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b49-2e3fc578097ae7e56cf5fa52;07efbd14-f723-42fd-913d-49d74e20ea4c)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,4,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b4b-0675ff915c1d63fd656654aa;0740ecb7-4cdc-427d-b0db-6bb0d2705881)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,5,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b4c-7131db045a4bfd8f2f5f3510;c3b26490-84c7-4299-ba2f-01d0c55eb934)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,6,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b4d-0aff4e4872dcec9a3287cca7;b3d714a7-21f7-4469-96dd-146b1231e0e1)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,7,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b4e-2d5643773cc96c705033cec0;03fe8e48-9202-45a3-beb7-4b6aa5c37dea)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,8,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b4f-72e25ba3212c834350f31181;401aea7e-8048-4c9b-9269-18ea1aac412c)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,9,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b50-212cb2a8590a3a912d6d0bed;6927e16d-90d1-4e12-9165-123aa33570de)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b51-09d3fb34148b83285571951a;99129bf9-9737-42cc-b19c-dc4326f04fa8)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,2,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b52-113ce897073b4fa12bd58af9;d2dcfef0-1ad1-4c0d-818a-986b36a7c005)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,3,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b53-441606f56fce4ebf0e4d30b5;e50dc7fa-7e71-4f4c-a61b-d8451081c07e)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,4,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b54-6d4c08730c333b664e61c768;1fd6aa45-d4b8-4956-b4e8-a699d0a35ee4)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,5,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b55-31b5b3c5260382b47b9acaaf;4969912e-71e7-4ef3-86c3-1b70995b840c)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,6,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b56-47765b5746b6d16370032b4d;8ade66e6-4bc4-47f4-9a0f-84cadcef1660)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,7,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b58-61f7112312586c2a6750c152;c113e3cc-8b75-4b84-9808-ed45cd3e9497)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,8,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b59-356595f0041c402f741a06f8;faba91c7-91c1-45cc-a880-99bd1620adb3)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,8,meta-llama/Meta-Llama-3-8B-Instruct,without_logprobs,9,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b5a-7865d6113cd287c427e0ea62;0795c215-35fd-47a0-af8e-fc9b46f63b1e)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,llama_8b,9,meta-llama/Meta-Llama-3-8B-Instruct,with_logprobs,1,"402 Client Error: Payment Required for url: https://router.huggingface.co/novita/v3/openai/chat/completions (Request ID: Root=1-69ec6b5a-06d37014317b1adf2c806981;ffd8ff8a-3dbc-4ce6-a67b-9093d849fdd0)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
